prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
Endo2	M2	3	1.65238167268619e-09	3.01316657960423e-09	0.100989846473269	0.0207535925913047	0.296232798137719	-1.21660965357657	-3.87503591036155	-2.29273529716199
Endo3	M2	7	8.53904848132429e-39	3.7815786131579e-38	0.060296598057633	0.0241982076743157	0.124443320745868	-2.08390492179069	-3.7214767116071	-2.80847959379517
EpiTumor1	M2	11	1.04608964820236e-42	5.40479651571217e-42	0.0799563005970724	0.0398375023764824	0.143325268925823	-1.94263862385369	-3.22294653958428	-2.52627503608966
F1	M2	160	4.26440515556469e-45	2.64393119645011e-44	0.375051378392919	0.318008874613255	0.439651831864119	-0.82177215652389	-1.14567598900252	-0.980692253348824
F2	M2	135	4.24356456112924e-11	8.77003342633377e-11	0.583748611938872	0.48743743289986	0.69407363709232	-0.365177218783758	-0.71859333955039	-0.538284847836766
F3	M2	864	4.33732401695799e-15	1.22233676841543e-14	0.747561138407183	0.693039066030615	0.805670630039868	-0.216080267587906	-0.366668909042544	-0.290939186550675
F4	M2	7	0.0262167778034191	0.0301007448854071	0.450142774083062	0.179881442310123	0.935605748773948	-0.0665610998126366	-1.71545729893231	-0.798190470798939
L1	M2	11	0.0585535138930928	0.0648271046673528	1.85714175953035	0.909907773925509	3.40695408568742	1.2258186621241	-0.0944120319418352	0.619038617383931
L2	M2	164	1.0122117473446e-11	2.24132601197734e-11	1.82884939426804	1.54842488906436	2.1475921129439	0.764347267061815	0.437238213645618	0.603687022807867
L3	M2	186	1.17020558535495e-17	4.0307081273337e-17	2.06842992820253	1.76822125151841	2.40754085637358	0.878605835002462	0.569974098647356	0.726789830688068
L4	M2	33	0.137610257194358	0.147100619759487	0.765149837341954	0.523791598970178	1.08161368793906	0.0784540814955833	-0.646661385658417	-0.267683598528328
L5	M2	10	3.21956854552708e-05	5.25298025849155e-05	5.67310129858194	2.57171246857727	11.2787931845565	2.42292425316167	0.944572007193446	1.73573593444835
M1	M2	207	8.44274177225846e-13	2.01326919184625e-12	1.75399391745522	1.51270407242265	2.0246768559593	0.705410110520643	0.413898825737251	0.561895426130537
M2	M2	1370	0	0	195.067053696235	170.252113838768	224.581201871335	5.41423734277018	5.13728036103929	5.27334336456459
M4	M2	247	1.09274209106247e-14	2.82291706857805e-14	1.74401432164901	1.52284561880956	1.99010305381758	0.688186423233541	0.420580702267912	0.556189537407777
M5	M2	109	2.52987342938229e-22	9.80325953885638e-22	3.11705243063005	2.53030582333176	3.80789654087127	1.33707694767119	0.928340174221433	1.13688782150676
M6	M2	101	0.000288496064802916	0.000372640750370434	1.47819548290258	1.1958492341505	1.80968975583893	0.593155424972265	0.178856589179819	0.390822075554605
M7	M2	18	7.9900433833321e-05	0.000107691889079694	3.02616115201587	1.75179425143797	4.92758016623808	1.59484802906269	0.560640549224155	1.10729486973658
M8	M2	280	3.80691703259894e-05	5.61973466716987e-05	1.30836800014901	1.15255692441602	1.48044032269028	0.392339558858384	0.141982886786938	0.268780559144406
Mast	M2	35	0.255113947193251	0.263617745433026	1.21621475333954	0.840493685371103	1.70720066230564	0.534854989513753	-0.173765839105053	0.195743374315657
Meso	M2	351	1.47632094569533e-60	1.14414873291388e-59	2.93735309174722	2.61503317065757	3.29135873999486	1.19130047039992	0.961276782200325	1.07750886689957
Peri	M2	24	1.75508719396093e-130	1.81359010042629e-129	0.0586312168323973	0.03754020715424	0.0874033784825559	-2.43722134166093	-3.28234272961204	-2.83648801378855
Plasma1	M2	2	4.33017023654438e-10	8.38970483330473e-10	0.0689520843500482	0.00832319721974616	0.249944510837087	-1.38651634240757	-4.78870881674665	-2.67434344532232
Plasma2	M2	2	8.38158348638209e-07	1.4434949337658e-06	0.098064990256689	0.0118280859888436	0.355911419129895	-1.03307340176044	-4.4372784070789	-2.32212485422431
Plasma3	M2	2	0.00731395838052876	0.00906930839185566	0.206684936566453	0.0249069570941397	0.753859657848274	-0.282549058473255	-3.6926081131657	-1.5765596907775
Stromal1	M2	29	4.50337169752668e-05	6.34566011924214e-05	0.496447044399003	0.331083546833907	0.716525568421817	-0.333341347184083	-1.10538452810126	-0.700278458991898
Stromal2	M2	208	0.0104316431181768	0.0124377283332108	0.833100480690273	0.720138699122374	0.959449610420368	-0.0413954814112143	-0.328311447854326	-0.182601019011555
NA	M2	205	1.32865490724311e-17	4.11883021245364e-17	0.566601636756075	0.489508656416194	0.652730762363112	-0.426590543513778	-0.714353132967334	-0.568098802856969
B1	M4	42	8.06041443504101e-14	1.66246047722721e-13	0.356109842499551	0.254041911538269	0.487182294410797	-0.719116904768171	-1.37025601951942	-1.03251604937369
B2	M4	24	0.11825089857096	0.125879988801345	1.45496345132744	0.885506504610327	2.30725797441831	0.836059795401292	-0.121595476094159	0.374980780945374
DC	M4	13	6.12078434720249e-06	8.30485709186503e-06	0.323610278545787	0.169513128149628	0.565470588003561	-0.570096995382343	-1.7748249029507	-1.12821533118176
Endo1	M4	1029	0	0	0.283503077285615	0.265556681953853	0.302413438413056	-1.19596019646754	-1.32592696973457	-1.26053230125026
Endo2	M4	76	2.08941807914973e-10	3.62898929536531e-10	0.496333110650805	0.386915017371678	0.628722817798217	-0.464064790632797	-0.949550203421345	-0.700507983621534
Endo3	M4	64	1.05827776283358e-167	8.73079154337701e-167	0.0994006263964447	0.0763429232004609	0.127344702524861	-2.06085767618504	-2.57251994053989	-2.30859686356437
EpiTumor1	M4	753	7.49856095616074e-07	1.12478414342411e-06	1.2301424035654	1.13360209278463	1.33368310209577	0.287944364622008	0.125400255532919	0.207129937939311
