prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
F11	Peri6	2	1	1	0.815562437321157	0.0937828230089217	3.25912163877166	1.18145772311461	-2.36677356331139	-0.203877296613188
F12	Peri6	5	0.831859894229167	0.96150039722592	0.828205538901337	0.259993409919477	2.03668974726821	0.711325816988763	-1.34709899475139	-0.188493920014095
F13	Peri6	76	0.0163986488141753	0.042925874837106	0.751325909272956	0.586163565526016	0.950722743583435	-0.0505328009166237	-0.53415640629439	-0.285915754279971
F14	Peri6	252	1.96644164173041e-06	1.16675537409338e-05	1.40441750225319	1.22241854978518	1.60818599647431	0.475106833516776	0.20083131420469	0.339622627676231
F15	Peri6	319	0.951597059620949	1	1.00302168350758	0.88781377688023	1.13022053611175	0.122412778382764	-0.118993268702796	0.00301712739774727
F16	Peri6	172	0.935534362160142	1	0.989749061066757	0.839133086014403	1.16131116083657	0.149549677863684	-0.175385960524272	-0.0103038416533236
F18	Peri6	7	0.674023687340575	0.833168169073766	1.14211840489439	0.441518826567702	2.49124375054438	0.912782083979504	-0.817534617564827	0.13288478790333
F19	Peri6	5	0.170459345090523	0.322784717299076	0.504426104047778	0.16037208305871	1.21578242666273	0.195387842093077	-1.83025864446608	-0.684333923558453
F20	Peri6	27	0.0015650972502728	0.00497477340265283	0.551229887242751	0.359294798889678	0.812617511554446	-0.207494745630626	-1.02361206064326	-0.595603338614137
F21	Peri6	8	0.059166599589137	0.13164568408583	0.49816205233172	0.211498276799736	1.00493244367996	0.00492031903271456	-1.55353842804797	-0.696829848602034
F22	Peri6	3	8.90104332611912e-06	4.16943608434001e-05	0.147421676638518	0.0301442714501581	0.436925871976128	-0.827991727620477	-3.50176037551467	-1.91445825007635
F23	Peri6	103	0.751417219840421	0.916111405010924	1.03101360907747	0.831992962805754	1.26615047510639	0.235981175352682	-0.18393129636286	0.0305424048288572
F24	Peri6	221	0.461672118118421	0.662722879234508	1.05332243366242	0.910112549827199	1.21420891989777	0.194092770003942	-0.0941870059903313	0.0519493910883317
F25	Peri6	1	0.000339996484347736	0.00137544032304311	0.083962946090336	0.00211264744732851	0.476609240600989	-0.741058325917561	-6.15981340361672	-2.47737969543217
F26	Peri6	12	0.0118745553073147	0.0320253158288186	0.495784062912059	0.252669076997585	0.882064412824232	-0.125490195228976	-1.3756746424851	-0.701614804084735
F27	Peri6	87	0.186110226847358	0.338036942641119	0.856306695101031	0.67876788911232	1.06856288724728	0.0663146496813386	-0.387476052114719	-0.155126678341024
F28	Peri6	8	6.36320350170578e-05	0.000269678624596102	0.29335971057712	0.125383417732814	0.586354933439055	-0.533829984297796	-2.07637889451267	-1.22635574179877
F3	Peri6	52	2.52663152153271e-09	1.87391837847009e-08	0.464223050079189	0.344093397297696	0.614058859240185	-0.487664493474759	-1.06684215468685	-0.767390130883019
F4	Peri6	49	0.52008227970225	0.705533074691155	0.893165989741032	0.652152793683734	1.19876746122459	0.181293913303031	-0.427476398369555	-0.112982836609603
F5	Peri6	549	2.71444776945579e-08	1.72561322486832e-07	1.31543188435077	1.19522413736381	1.44569888707867	0.368592863517112	0.178333730443342	0.274165040872763
F6	Peri6	6	0.472417831477184	0.667383920658245	0.698784658779907	0.249749908621741	1.58176446937655	0.45854097670433	-1.38729522733246	-0.358412654626777
F7	Peri6	5	7.55074312369384e-13	9.60023054298217e-12	0.112356376194339	0.0362920081376632	0.264271946484372	-1.3307766057055	-3.31615772344731	-2.18607952900757
F8	Peri6	29	0.0677097536118003	0.14402183831386	0.703502985393983	0.464992541968136	1.02630482054211	0.0259647986692307	-0.765733912301606	-0.351683158806303
F9	Peri6	9	0.105989457439828	0.219373528189412	0.574103386945464	0.257794944867024	1.11742979598751	0.111031223149634	-1.35559079740854	-0.554945782251896
L1	Peri6	6	0.0679653619009228	0.14402183831386	2.27371840141946	0.769389705855367	5.60019170041697	1.72280082937251	-0.262157668197993	0.821416553631895
L2	Peri6	12	0.424475667097456	0.640310752062265	0.756758104354809	0.383063585838269	1.35862603032016	0.306473917256001	-0.959554283115909	-0.278711621716037
L3	Peri6	10	1.297441288499e-09	1.04974795160374e-08	0.218811846199923	0.104184567987565	0.406300309792931	-0.900662713515374	-2.26159126055815	-1.51954306821837
L4_CD8	Peri6	2	0.643159451095486	0.806213959823919	1.51497225631046	0.1670408253742	6.60044170870621	1.88713657235451	-1.78951703312311	0.415397126127289
L5	Peri6	136	0.209702413362259	0.368782869073712	0.88806661094922	0.738035575687499	1.06140442366758	0.0595929591696773	-0.303763250004898	-0.118708526473049
L7	Peri6	8	1	1	0.953042568236271	0.398885058203035	1.96211302365957	0.67402196583443	-0.919081978272865	-0.0480957087113682
M1	Peri6	3	0.211325014862464	0.368782869073712	0.460686267761015	0.0927019249815716	1.40450166541566	0.339682553332663	-2.37836604091319	-0.775038014818971
M10	Peri6	13	0.783694852004719	0.929984557712267	0.889016648993002	0.462563797387743	1.56718868299455	0.449283366459891	-0.770970791244723	-0.11763931586744
M11	Peri6	2	0.375193155471732	0.596289122089003	1.63154053301883	0.17868291757417	7.20993686403839	1.97546019453707	-1.72214245414389	0.489524680762754
M12	Peri6	11	0.0540250049393768	0.123287831784732	0.554410191642772	0.27235925919242	1.01348011693181	0.0133900684952917	-1.3006332783284	-0.589850448081379
M13	Peri6	170	0.531131640497836	0.705533074691155	1.05234072619819	0.890976264537805	1.23643033029789	0.212228462112027	-0.115437490993199	0.0510169460951564
M2	Peri6	52	7.69602689567954e-06	3.80525774286377e-05	0.552071232873386	0.408763877131337	0.73117358515522	-0.313104384829497	-0.894617607178559	-0.594078195970158
M3	Peri6	1	1	1	0.883593860369771	0.0206657640108156	5.97463726892758	1.78752338784549	-3.87927686045504	-0.123757755887465
M4	Peri6	17	3.22529217698564e-06	1.79406877344826e-05	0.365618867406002	0.211053809680836	0.592172132554938	-0.523957921911013	-1.55564215583464	-1.00616383404334
M5	Peri6	102	0.35285429105631	0.570982398254755	1.1024215907051	0.888141641194311	1.35616520839325	0.304661017195175	-0.118624042860223	0.0975092062678895
M6	Peri6	27	0.000805247576245147	0.00298612642857575	0.537568690733804	0.350503506345751	0.792253643740749	-0.232873681190696	-1.04838456871801	-0.62069873043157
M7	Peri6	6	0.845598417379919	0.96484947624119	0.805068182664547	0.286656357718141	1.83301575358471	0.605962563247644	-1.24947114049767	-0.216828306188158
M8	Peri6	8	0.545156487476564	0.713513638020796	1.21217665897821	0.503335517144727	2.52459392650621	0.926080228608548	-0.686498299152556	0.192417635258274
