prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
L4	M8	91	0.0882699940264055	0.141231990442249	1.23007438875014	0.96413741818984	1.55607363659599	0.442165748926921	-0.036521444541415	0.207074646214219
L5	M8	5	0.360390667239368	0.461300054066391	1.67163937523277	0.471061329232398	4.91318109328997	1.59192161252958	-0.752766982757898	0.513804806729833
M1	M8	207	0.128252250220923	0.195432000336645	0.888699693554018	0.76048998586456	1.03451428065656	0.0339320225127828	-0.273792335200439	-0.117995903062772
M2	M8	32	0.0456221219280164	0.0835606006217729	0.682327023452666	0.455024866574073	0.992844734351514	-0.00718098733216347	-0.787403209713393	-0.382246229536358
M4	M8	239	8.12801335412785e-09	3.25120534165114e-08	0.675698685751289	0.585939926030996	0.776453291171315	-0.253018791233807	-0.534538009965645	-0.392008033443971
M5	M8	72	0.456802599300848	0.507119224809975	1.09845095635981	0.836565334470069	1.4260044390816	0.35487643494771	-0.178450657038532	0.0939009658374991
M6	M8	78	0.0470028378497473	0.0835606006217729	0.782556097362445	0.606748393842166	0.997974751267287	-0.0020273023220819	-0.499641081528224	-0.245189669217371
M7	M8	6	0.218742628461626	0.318171095944184	0.572633800287686	0.200363653809371	1.33877081134995	0.291751888018432	-1.60762129443734	-0.557508858567304
M8	M8	549	5.80962356219941e-107	1.85907953990381e-105	3.88068416897574	3.45355174375264	4.35942498971501	1.47234016557072	1.23940319242368	1.35601147030073
Mast	M8	77	0.000131898545245275	0.0003517294539874	1.70716874509658	1.29607904721172	2.22889683201243	0.80150676890567	0.259343589288988	0.534836293698946
Meso	M8	66	0.00153555281715615	0.00350983501064264	0.663940482560733	0.504361314353894	0.861952807508443	-0.148554757487172	-0.684462374196897	-0.409562768220824
Peri	M8	335	0.0423061028220372	0.0835606006217729	0.883707776314156	0.781620149394417	0.996792896852257	-0.0032122569251231	-0.246386398910295	-0.123628840775094
Plasma1	M8	174	1.44075532034939e-05	4.61041702511804e-05	1.48411861467262	1.2419396670905	1.76661401275932	0.569064727347318	0.216674405109552	0.394821070575708
Plasma2	M8	47	0.537737446958899	0.573586610089492	0.897005731811454	0.641352659993472	1.23117548382929	0.207969390924923	-0.444175801753692	-0.108693026964433
Plasma3	M8	33	0.767155710242045	0.767155710242045	1.06526886243196	0.706128654759455	1.56503233182278	0.447906483090395	-0.34795782755339	0.0632272202882517
Stromal1	M8	35	3.6431499057725e-05	0.000105982542713382	0.503063541459826	0.344010527181386	0.714998179084234	-0.335475283026709	-1.06708301980551	-0.687038791890892
Stromal2	M8	159	5.34896087671199e-27	2.8527791342464e-26	0.441819551427014	0.372271175011497	0.521334526793558	-0.651363357301656	-0.988132725190318	-0.816853734953088
NA	M8	273	3.163654921513e-28	2.02473914976832e-27	0.514180207017998	0.45076781106371	0.584620895517644	-0.536791683670343	-0.796802903394941	-0.665181477660569
B1	Mast	3	0.632339520351766	0.885275328492472	0.630637118317351	0.127646133022749	1.90312269140921	0.643496058862755	-2.05849342934732	-0.461024671698378
Endo1	Mast	147	0.0973184840829504	0.227076462860218	0.862720102310273	0.721509625691516	1.02526995276802	0.0249559464691302	-0.326409559635423	-0.147664971547955
Endo3	Mast	3	0.225879995736175	0.421642658707527	0.438650118338405	0.0892602435034555	1.31148693326036	0.271161557072992	-2.41619909176036	-0.82405318062913
EpiTumor1	Mast	5	9.19307954877735e-12	1.28703113682883e-10	0.122143885537426	0.0395052224815174	0.286751571901545	-1.24913904120374	-3.2313224010927	-2.10255553953148
F1	Mast	187	0.0530391652860379	0.148509662800906	0.858770836624342	0.732147421757611	1.00255435147435	0.0025510946634747	-0.311773389454515	-0.152253171839689
F2	Mast	157	0.898842164244392	0.901155918213472	0.98314438843364	0.826446682184122	1.1629162446181	0.150930854277766	-0.19061987416598	-0.0169992841346693
F3	Mast	649	1.37093045228574e-09	1.27953508880002e-08	1.35575441521607	1.22873541973016	1.4948299336284	0.402012443601558	0.205985526472043	0.304358063393193
F4	Mast	6	0.158978843142435	0.31795768628487	0.535523285800751	0.194174979605161	1.18652503944655	0.171028900292199	-1.63899556970972	-0.624510905817987
L1	Mast	4	0.539302941581379	0.794762229698874	1.3886819639264	0.365522775422047	3.76022388928951	1.32447850065287	-1.00642668867746	0.328355069899531
L2	Mast	43	0.702379381033026	0.901155918213472	0.932032463140317	0.667518393015143	1.27070200193134	0.239569505182638	-0.404188334008501	-0.0703876332075358
L3	Mast	50	0.490040434936004	0.765635068649431	1.10134325631499	0.808233378331116	1.47099366082576	0.385938132178174	-0.212904427597503	0.0965305769212716
L4	Mast	19	0.736333089103649	0.901155918213472	0.8958317296902	0.532693528506291	1.42070691805048	0.351154577350133	-0.629809013609997	-0.110002685329196
M1	Mast	44	0.0144177593262366	0.0448552512371805	0.689732465063326	0.496865465615861	0.935295512645902	-0.066892743322945	-0.699435982455285	-0.37145148837052
M2	Mast	11	0.882469373826467	0.901155918213472	0.905952834440733	0.445448811598387	1.65409988217635	0.503256983034762	-0.808672939686622	-0.0987680334104689
M4	Mast	73	0.0674847821007314	0.171779445347316	0.796723212440594	0.618797549914089	1.01212338004644	0.0120504804759326	-0.479977119705917	-0.227247947284602
M5	Mast	23	0.275686352238877	0.482451116418035	1.28107760044368	0.799602075326565	1.95896806567936	0.672417837491791	-0.223641080903326	0.247701599099867
M6	Mast	33	0.158133457201491	0.31795768628487	1.28453602295287	0.872054364805603	1.83378304377427	0.606381070094172	-0.136903512055969	0.250397581513119
M7	Mast	3	0.748023303007426	0.901155918213472	1.14123771221849	0.227760157042903	3.52970384788854	1.26121397164347	-1.47946214650213	0.132113385919229
M8	Mast	96	8.2983192307429e-06	5.80882346152003e-05	1.67711973072989	1.3404686061636	2.07840957042362	0.731602971630882	0.293019258922136	0.517077876076586
Mast	Mast	65	9.72011884296097e-26	2.72163327602907e-24	5.90162129533991	4.38906202029062	7.84576864419563	2.05997436025034	1.47911554145397	1.77522710898254
Meso	Mast	49	1.36017805373384e-05	7.6169971009095e-05	2.0451560486277	1.48658999084408	2.75893401473201	1.014844378578	0.396484900368378	0.715474093980911
Peri	Mast	71	0.0013641702550801	0.00477459589278036	0.681198277170767	0.527490092921928	0.867485245697351	-0.142156775147428	-0.639625194998943	-0.383901859306069
Plasma1	Mast	33	0.793332996376404	0.901155918213472	0.939418910938643	0.639527341132868	1.33661442369231	0.290139867367078	-0.447025904955555	-0.062493774722541
Plasma2	Mast	11	0.492193972703206	0.765635068649431	0.772939833387352	0.380793840721625	1.407645324591	0.341918325855241	-0.965497150771301	-0.257554068627975
Plasma3	Mast	9	0.85973974498561	0.901155918213472	1.05352320499071	0.472786660253451	2.05210239596059	0.718864826629122	-0.749111027642234	0.0521399805887821
Stromal1	Mast	16	0.901155918213472	0.901155918213472	0.921939996774777	0.519986170700162	1.52288937698387	0.420609436333335	-0.653953062567693	-0.0812751369632818
Stromal2	Mast	55	0.000236625463442608	0.000946501853770434	0.613591060820461	0.458494512382924	0.806032558574707	-0.215631142037396	-0.779806955987724	-0.488426597450366
NA	Mast	88	8.2588534100316e-05	0.000385413159134808	0.658423633222152	0.523577569125062	0.818950413046981	-0.199731742692217	-0.647070085579353	-0.417906735333119
Endo1	Meso	101	0.00113247129742738	0.00404454034795493	0.718559521475851	0.57968933426632	0.882405947411672	-0.125103071025132	-0.545262949518284	-0.330506735591702
Endo3	Meso	4	0.823623397316732	0.895242823170361	0.734198206863485	0.196927928626013	1.92781987768799	0.656389767388329	-1.62491746171959	-0.308976250222188
EpiTumor1	Meso	17	0.00717815031295006	0.019049839102487	0.529437404975902	0.306034206679202	0.856089793012077	-0.15538000996325	-1.18405839674407	-0.635940336271622
F1	Meso	129	0.000212108583908833	0.000883785766286805	0.715740706727344	0.591448124016445	0.860014865633786	-0.150805604263297	-0.52518130183337	-0.334437319052796
F2	Meso	72	9.63425813161545e-09	8.02854844301288e-08	0.525683533015267	0.407960777859512	0.668069675887483	-0.40336280566412	-0.896584241896294	-0.643055895567317
F3	Meso	275	1.11842349141212e-20	1.39802936426515e-19	0.552274335354527	0.482261477483272	0.630680236475777	-0.460956301659262	-0.729268827617879	-0.593710371822944
F4	Meso	4	0.11855109531461	0.246981448572105	0.440171974409257	0.118736925460726	1.14516704105667	0.135550513751409	-2.13084494351235	-0.820589777502029
L1	Meso	2	1	1	0.834303325315238	0.0986457629052651	3.15529586497353	1.14908226813321	-2.31621999821884	-0.181158243327241
L2	Meso	31	0.351187971623154	0.548731205661178	0.823368176410583	0.554162117776574	1.18188315890999	0.167109063767936	-0.590298003677403	-0.194351819396646
L3	Meso	40	0.610588605079672	0.726891196523419	1.08421380459545	0.766243745551524	1.49512636251502	0.402210726692163	-0.266254954177395	0.080855120280522
L4	Meso	13	0.383953646810288	0.564637715897482	0.750980166697219	0.395691802557455	1.30202562101545	0.263921221792031	-0.927119647112004	-0.286376036758184
M1	Meso	43	0.306746608530417	0.511244347550695	0.842586624875249	0.604101974553486	1.14732557262238	0.137433644969117	-0.504012263255651	-0.17127880319809
M2	Meso	19	0.0076199356409948	0.019049839102487	2.0284215588194	1.19609697940877	3.25137427007411	1.17907775929529	0.179063738703295	0.707257933367457
M4	Meso	42	6.57304392783799e-05	0.000410815245489874	0.554403929268259	0.396507909046456	0.756156991485133	-0.279506263666482	-0.925059290952442	-0.589861743706849
M5	Meso	14	1	1	0.943758136162737	0.509627839554475	1.60894884164184	0.475581072378504	-0.67407454600742	-0.0578853573564757
M6	Meso	18	0.576190564073392	0.726891196523419	0.84225631747513	0.493916793876909	1.34887483878303	0.299270792182178	-0.705388209428273	-0.171670896011073
M7	Meso	4	0.166862087220436	0.32088862927007	1.93316171427783	0.506755832404454	5.27006656202962	1.66204299283966	-0.679725984284679	0.659156856467124
M8	Meso	40	0.207395359270519	0.370348855840213	0.808305052696045	0.572172261213552	1.11251378154719	0.106622122889116	-0.558315176972948	-0.212815751246109
Mast	Meso	22	0.00317065058533988	0.00990828307918711	2.04288925995602	1.25507565017297	3.16908672977426	1.15344344851802	0.227195849789324	0.714365109743756
Meso	Meso	450	0	0	196.027243126399	152.098613718264	251.561479788763	5.52768741210657	5.02452908494537	5.27825364511438
Peri	Meso	64	0.0371161911211692	0.084354979820839	0.765105637991919	0.583914421477192	0.987095422699627	-0.0129885646882569	-0.538000845458186	-0.267741365810668
Plasma2	Meso	1	0.000201862993917048	0.000883785766286805	0.0840369621082569	0.00212251695978569	0.472536800490927	-0.749639650444307	-6.15515264933452	-2.47649855182318
Stromal1	Meso	16	0.582266090377088	0.726891196523419	1.14987272466851	0.648214221863445	1.90046846300593	0.642100415258407	-0.433534047967023	0.139651262049023
Stromal2	Meso	64	0.492933326290427	0.684629619847815	0.905322985225927	0.690439497131554	1.16885166663642	0.156021785333967	-0.37042693179432	-0.0994635091998049
NA	Meso	99	0.641677729712331	0.729179238309467	0.944089212952572	0.759350018409057	1.16260751148239	0.150665337198686	-0.275292450562681	-0.057534612055607
B1	Peri	37	0.0043586486948801	0.00871729738976019	1.87388390023573	1.20846489533977	2.87154505632131	1.05485023206497	0.189350872613529	0.628013228981235
B2	Peri	3	1	1	0.827327724774226	0.148150190202391	3.13278251028562	1.14192159056447	-1.90952872111329	-0.189554380988979
DC	Peri	13	0.0139297117441696	0.0234605671480751	2.63123889978799	1.15179241113681	5.93087921614132	1.78017246781046	0.141319347370006	0.967454799831765
Endo1	Peri	2031	0	0	5.08566607216051	4.73065896264186	5.46856040884756	1.69901540242639	1.55406450836943	1.62642600856458
Endo2	Peri	6	0.258845696442206	0.285622837453468	0.586950802805203	0.200124765456374	1.42852163886296	0.356640090535434	-1.60881427965159	-0.532814273901147
Endo3	Peri	51	0.00148092532711017	0.00327953010666273	1.78229362594409	1.23499919386772	2.54894519482265	0.935679624504794	0.211070317341038	0.577901088732061
EpiTumor1	Peri	45	1.08001573667703e-47	8.64012589341621e-47	0.177137242479434	0.127986724650295	0.239630578765533	-1.42865679665402	-2.05582873411072	-1.7308304656213
F1	Peri	835	3.36257564268718e-23	1.537177436657e-22	0.678535439556238	0.626294459199025	0.734581578913266	-0.30845422226102	-0.467934636369953	-0.387818568858684
F2	Peri	426	9.92029984787045e-70	1.05816531710618e-68	0.423553732284694	0.380686007449942	0.470363336043802	-0.754249827519116	-0.965780371063113	-0.859074896232897
F3	Peri	2225	2.6334027521582e-40	1.68537776138125e-39	0.701341797271271	0.664657423814435	0.739846464507947	-0.301312594705623	-0.408483523221489	-0.354759925512896
F4	Peri	34	0.000372387849973172	0.000916647015318578	0.532890973560519	0.358425045578359	0.770876082087891	-0.260227641957645	-1.02603571868692	-0.629438428159281
L1	Peri	8	0.0368627966502861	0.0536186133095071	0.457522478409862	0.187784678810849	0.9689144762664	-0.0315789307734921	-1.67245929801285	-0.781929262337244
L2	Peri	183	3.45295104324584e-05	9.20786944865557e-05	0.714894693014891	0.604125304352039	0.842386895961599	-0.171515873884502	-0.503973645027173	-0.335620029631918
L3	Peri	209	0.0439210254989922	0.0585613673319896	0.852602123772479	0.726470652625349	0.997125017949301	-0.00287912274979008	-0.319557192348149	-0.159462283717607
L4	Peri	96	0.181632904812111	0.223548190537983	0.850140076341558	0.669937099102176	1.07038764743129	0.0680208701825722	-0.40057145294136	-0.162354147379143
L5	Peri	3	0.439027369249015	0.468295860532283	0.568720968381927	0.106151138680768	1.98728651855857	0.686770149731262	-2.24289136379886	-0.564365354623003
M1	Peri	230	1.03285412540131e-09	3.67237022364909e-09	0.648390816719391	0.558743052639273	0.749817732079153	-0.287925125881335	-0.582065566886874	-0.433261652207663
M2	Peri	11	3.20380168491158e-18	1.28152067396463e-17	0.138104837567511	0.0680233979435046	0.251752829271867	-1.37930750902808	-2.68790354558605	-1.97974218972703
M4	Peri	257	5.19950596048423e-33	2.77306984559159e-32	0.4704368159328	0.409958161670064	0.538075783407267	-0.619755867388584	-0.89170016919786	-0.754093620297013
M5	Peri	52	1.21277817027882e-07	3.88089014489223e-07	0.479713249691014	0.350564952102674	0.645011935814512	-0.438486457218804	-1.04820927697199	-0.734566750069629
