prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
Plasma1	Mast	8	0.0180090174705671	0.0479378273459521	2.55470127899464	1.06687470280838	5.2760393644486	1.66317569586753	0.0647335360037935	0.937935300575671
Plasma2	Mast	2	0.135833944762558	0.263178267977456	0.331541716204041	0.0397878541247667	1.21862369514646	0.197722103207842	-3.22419358601098	-1.10400163653733
Plasma3	Mast	5	0.241110442558802	0.373721185966143	1.65257553571754	0.522135066509988	4.02252903285788	1.39191081747374	-0.649828976465589	0.502335001664266
Stromal1	Mast	14	0.0185565783274653	0.0479378273459521	0.544535725181413	0.295540273090369	0.92216356044473	-0.0810326737131325	-1.21895016346847	-0.60782172777628
Stromal2	Mast	35	1.14875989969279e-06	4.45144461130955e-06	0.468450543717087	0.32435866423328	0.656105331228287	-0.421433937030593	-1.12590538707532	-0.758324745912997
NA	Mast	66	1.1237794199925e-10	4.97673743139537e-10	0.479660950139467	0.368569336195488	0.614700415760703	-0.486620258705805	-0.998126427126886	-0.734675778541748
B1	Meso	5	0.365514430981799	0.433202288571021	0.593084296526831	0.189635168739372	1.41706527548548	0.348588025621766	-1.66265321723049	-0.522418737428068
B2	Meso	4	0.320077644602405	0.409699385091078	1.63577095900012	0.426159779317827	4.50544885688732	1.50528752136614	-0.852940934212303	0.49211422776838
Endo1	Meso	92	7.00324533848178e-79	1.12051925415708e-77	0.209352205665091	0.167967822452577	0.258110427216316	-1.35436777316539	-1.78398285094405	-1.56373725079464
Endo2	Meso	3	0.169382845898264	0.271012553437222	0.411342094447518	0.0836715928010163	1.23067895486662	0.207566012917192	-2.48085575215191	-0.888330064106591
Endo3	Meso	1	0.000389133565666061	0.000957867238562612	0.0893945095076553	0.0022542806073621	0.504172468152144	-0.684836870732823	-6.09492437805101	-2.41469601359183
EpiTumor1	Meso	8	4.96590266223998e-66	3.97272212979199e-65	0.0414748721579227	0.0178572790624931	0.081878151507334	-2.50252309407488	-4.02534406326463	-3.18266752529922
EpiTumor2	Meso	2	5.94124947645918e-73	6.33733277488979e-72	0.0106769377407685	0.00129936372495503	0.0386575253325774	-3.25301381830669	-6.64588057667293	-4.53966921495699
F1	Meso	147	1.42147609506175e-05	3.79060292016466e-05	0.696991058774493	0.584426149031948	0.825922194517439	-0.191254705397302	-0.537124855014311	-0.360982696461007
F2	Meso	96	2.71233696638352e-08	1.08493478655341e-07	0.579520460326036	0.466229431342489	0.712988208518966	-0.338290396546155	-0.763077424080343	-0.545554309964455
F3	Meso	570	2.24828536702539e-07	7.99390352720138e-07	0.784630694722778	0.713324877148956	0.861954472966186	-0.148552825297707	-0.337818314168695	-0.242542124479713
F4	Meso	10	0.478343072212813	0.513763589190472	1.21282530760249	0.568932949030317	2.29846185331583	0.832240139787867	-0.563992691816504	0.19295260277474
L1	Meso	3	1	1	0.810994512105714	0.162907658006867	2.47980059773297	0.908178152804372	-1.81457175400109	-0.209493991713646
L2	Meso	31	0.00338439668465648	0.00722004626060048	0.597842383944953	0.402982747418478	0.856640310889116	-0.154737155733336	-0.90886152832783	-0.514428131771116
L3	Meso	67	0.0919273358503272	0.163426374845026	1.24505382012243	0.95421801018066	1.60109207181553	0.47068594130262	-0.046863111439122	0.219178757996325
L4	Meso	16	0.264298184855171	0.367719213711542	0.7386212235709	0.417323111736512	1.21733457397741	0.196663693213112	-0.873894508934293	-0.302970042112039
L5	Meso	2	0.232091698611013	0.337587925252382	2.34437848361304	0.26000787344484	10.0881348423596	2.31135996518308	-1.34704336594496	0.852020327798222
M1	Meso	46	0.166788577623738	0.271012553437222	0.802201835365432	0.582116760490507	1.08109925230239	0.0779783497081655	-0.541084231972584	-0.220395037733778
M2	Meso	129	1.98588219273258e-36	1.05913716945738e-35	4.28708752224104	3.49774985090716	5.22407080817889	1.65327694628099	1.2521198620059	1.45560760313896
M4	Meso	65	6.81156973156937e-07	2.1797023141022e-06	0.556751422402211	0.426794227856518	0.715007298494449	-0.335462528655683	-0.851453283880954	-0.585636418016831
M5	Meso	33	0.383257469048231	0.438008536055122	1.16886397603399	0.794096798531223	1.66722600217799	0.511161168771263	-0.23054991265789	0.156032316467307
M6	Meso	47	0.288768777863191	0.385025037150922	1.17784767837631	0.855299636521084	1.58768679973405	0.46227811398605	-0.156303419367918	0.163688771585477
M7	Meso	7	0.209030944591753	0.318523344139814	1.66409692537531	0.646060301234996	3.60712280989033	1.28291044899644	-0.436862433990952	0.509282589125303
M8	Meso	162	1.70594950627715e-06	4.96276220007897e-06	1.524700749573	1.28490639217319	1.79938814785715	0.587446689259813	0.250685869135918	0.421798161015592
Mast	Meso	25	0.016909445484533	0.033818890969066	1.6957823719066	1.07559892910644	2.56533464211774	0.942088934876197	0.072877649787723	0.528144210684898
Meso	Meso	1117	0	0	344.414365795051	275.824915824899	440.372611362403	6.08762121254769	5.61976630147058	5.84184548421282
Peri	Meso	36	4.71064225094788e-55	3.01481104060665e-54	0.150862804757141	0.105284801375203	0.209738722548381	-1.56189270123817	-2.25108620667753	-1.89138443294146
Plasma1	Meso	1	0.0645309748927079	0.121470070386274	0.190771454786901	0.004780342186835	1.09058274584391	0.0867121825923682	-5.34324314783704	-1.65667913919546
Plasma2	Meso	1	0.00261194979712931	0.00597017096486699	0.106846443235873	0.00269232429596464	0.604292083314059	-0.503697616289452	-5.9173504079007	-2.2363625852219
Plasma3	Meso	2	0.334290769627768	0.411434793388022	0.413156333474377	0.0492174524024437	1.54040485231936	0.43204527299219	-3.01150699475652	-0.88392922623109
Stromal1	Meso	34	0.557023623583398	0.574992127569959	0.887967268700993	0.608569198816922	1.25620037955193	0.228091593181009	-0.496644652696603	-0.118820396240251
Stromal2	Meso	101	0.481653364866067	0.513763589190472	0.923403506405769	0.745663856015902	1.13270740989188	0.124610704998738	-0.293480375479825	-0.0796889716392551
NA	Meso	116	6.00766924228048e-11	2.74636308218536e-10	0.557904435913489	0.457903627305103	0.674128537351036	-0.394334478016375	-0.781096537740715	-0.583567593071586
B1	Peri	67	0.000372364945027379	0.000682669065883528	1.81775147461624	1.30002740374342	2.53254063577632	0.929223002728188	0.262385344047949	0.597600283779301
B2	Peri	10	0.206871659178286	0.252843138995683	0.629275066378583	0.279010098209321	1.29102052096829	0.255433007143513	-1.27650730351713	-0.463186810434599
