prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
M5	L4	44	0.462701101171028	0.492552785117546	0.882811276832191	0.635872370632818	1.19717567791766	0.179965180984541	-0.45275741088559	-0.124643830743453
M6	L4	104	9.41945301805136e-05	0.000182848205644526	1.53027450958255	1.23766228597461	1.87518723496016	0.628708513082251	0.21322434704409	0.425447137338662
M7	L4	12	0.0872459457400865	0.115164648376914	1.68297376106282	0.846123223778837	3.04908749022264	1.11484236232144	-0.167090275397599	0.520562324512459
M8	L4	194	0.292756299111668	0.333136478299484	1.08270083533029	0.929114438909681	1.25576748560838	0.227746927985376	-0.0735233627068573	0.0794586928595736
Mast	L4	30	0.926381629367433	0.926381629367433	0.957922573534206	0.639328696848255	1.38527927336588	0.325901760731814	-0.447336564295326	-0.0429883252229708
Meso	L4	51	6.15646594477978e-07	1.45116697269809e-06	0.520870420968099	0.385713382659304	0.689217690121914	-0.372198107040368	-0.952660717301427	-0.652253980316129
Peri	L4	237	1.56092799397683e-08	4.68278398193048e-08	0.693113852668794	0.604201443947632	0.791985892895697	-0.233211699326729	-0.503847620181988	-0.366561003720927
Plasma1	L4	28	0.00838563481768433	0.0131066262865491	0.612166612606909	0.403730049109548	0.892826421223681	-0.113363094128457	-0.907008819636341	-0.490750790699417
Plasma2	L4	31	0.213475473008747	0.25159609318888	1.26593118261042	0.848449970818355	1.8264788640227	0.602389995339926	-0.164344157957368	0.235807964116897
Plasma3	L4	20	0.13443425419914	0.16430853291006	1.41993078580425	0.851513935859315	2.24396559481105	0.808244655462277	-0.160739412766326	0.350608128033847
Stromal1	L4	109	3.95397824562216e-10	1.44979202339479e-09	2.00191517684374	1.62350234213207	2.448037623653	0.895286733671271	0.484585755203437	0.69410431078651
Stromal2	L4	268	2.32164190925462e-05	5.10761220036015e-05	1.32969467914487	1.16618576537521	1.51104980362834	0.412804643454451	0.153738393742064	0.284949351326957
NA	L4	386	0.018748454709955	0.0257791252261882	1.13812705585257	1.020028384472	1.26707090619401	0.236707863619975	0.019830454822712	0.129383977848523
B1	L5	3	0.0348051394812661	0.100548180723658	4.30726663087692	0.876727852784714	12.8744669006914	2.55524603992102	-0.131558650862923	1.46030351055867
Endo1	L5	26	0.558761881402498	0.631643865933258	0.860706030058138	0.550935498953527	1.29271197383819	0.256742316923017	-0.59613753847182	-0.150002261358293
Endo2	L5	1	0.379673961675936	0.519553842293386	2.10965534446476	0.0529053365402113	12.0179708340785	2.48640309905561	-2.93925106542875	0.746524590290353
EpiTumor1	L5	2	0.0012673656141781	0.00510564034117881	0.169702844050656	0.020444282595537	0.619435534426305	-0.478946643979271	-3.89005201526335	-1.77370634759744
EpiTumor2	L5	3	0.0553742133107865	0.143972954608045	0.333045408089193	0.0682093073578621	0.984703305746802	-0.0154148956234214	-2.68517425192121	-1.09947643766975
F1	L5	17	0.192880634283259	0.334326432757649	0.712228761282175	0.408281812092006	1.16392324257029	0.151796404325893	-0.895797627100644	-0.339356125238365
F2	L5	12	0.176388681377255	0.334326432757649	0.661258424846133	0.337112145259016	1.17591389971213	0.162045632265618	-1.08733962873787	-0.413610555102689
F3	L5	77	0.181015287737137	0.334326432757649	1.20241606734276	0.910896885812959	1.57377044309524	0.453474296344622	-0.0933255760395457	0.184332922094197
L2	L5	14	0.00114538535166898	0.00510564034117881	2.71209887223995	1.45933720170516	4.64597481016286	1.5360012125003	0.377982361209194	0.997722826729212
L3	L5	21	2.85700231392852e-07	7.42820601621416e-06	4.0282996820224	2.44462322433084	6.31156761016494	1.84238407837157	0.893891010573954	1.39334437179644
L4	L5	4	0.305904293545803	0.467853625422993	1.70496249374199	0.460101503179789	4.43281422135892	1.48903464677713	-0.776308154754134	0.53354311268824
L5	L5	4	3.46904230845711e-06	4.50975500099425e-05	44.5700739174078	11.3746311648474	126.546997270362	4.84061375909495	2.43138553924295	3.79706264541362
M1	L5	7	0.842674404124487	0.912897271134861	1.05514016462198	0.419640810606528	2.20798780885971	0.792081607049835	-0.868356146449457	0.0536736155648498
M2	L5	1	0.529698308426666	0.631643865933258	0.377460271375402	0.00951403090429532	2.12614879641274	0.754312266375983	-4.65498763268057	-0.974289957220985
